GPX6_level01_chainA,GPX6_level02_chainA,GPX6_level03_chainA,GPX6_level04_chainA,GPX6_level05_chainA,GPX6_level06_chainA,GPX6_level07_chainA,GPX6_level08_chainA,GPX6_level09_chainA,GPX6_level10_chainA,GPX6_level11_chainA,GPX6_level12_chainA,GPX6_level13_chainA,GPX6_level14_chainA,GPX6_level15_chainA,GPX6_level16_chainA,GPX6_level17_chainA,GPX6_level18_chainA,GPX6_level19_chainA,GPX6_level01_chainA_2,GPX6_level02_chainA_2,GPX6_level03_chainA_2,GPX6_level04_chainA_2,GPX6_level05_chainA_2,GPX6_level06_chainA_2,GPX6_level07_chainA_2,GPX6_level08_chainA_2,GPX6_level09_chainA_2,GPX6_level10_chainA_2,GPX6_level11_chainA_2,GPX6_level12_chainA_2,GPX6_level13_chainA_2,GPX6_level14_chainA_2,GPX6_level15_chainA_2,GPX6_level16_chainA_2,GPX6_level17_chainA_2,GPX6_level18_chainA_2,GPX6_level19_chainA_2,GPX6_level20_chainA,Homo_sapiens,Mus_musculus,Callithrix_jacchus,Saimiri_boliviensis,Cavia_porcellus,Sus_scrofa,Equus_caballus,Tarsius_syrichta,Pan_troglodytes,Oryctolagus_cuniculus,Mesocricetus_auratus,Macaca_mulatta,Jaculus_jaculus,Ictidomys_tridecemlineatus,Felis_catus,Cricetulus_griseus,Bos_taurus,Rattus_norvegicus,Loxodonta_africana,Odobenus_rosmarus,Otolemur_garnettii,Dipodomys_ordii,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43
0.088693,0.088393,0.093606,0.098817,0.103725,0.109757,0.115217,0.120708,0.115478,0.120410,0.126412,0.131934,0.126884,0.121368,0.125702,0.120223,0.119599,0.124756,0.119268,0.188652,0.188652,0.184295,0.186023,0.186320,0.191864,0.197408,0.196967,0.202953,0.206775,0.202197,0.197387,0.201965,0.207127,0.212580,0.218033,0.223194,0.217349,0.211953,0.216764,0.133185,0.233642,0.156420,0.166216,0.150175,0.069798,0.038501,0.115053,0.125472,0.183050,0.220817,0.107086,0.130944,0.122502,0.132295,0.234101,0.055841,0.231247,0.085677,0.080284,0.155178,0.134001,0.003498,0.000000,0.036007,0.044551,0.059332,0.084298,0.094879,0.114554,0.142410,0.044538,0.049031,0.075126,0.080348,0.189797,0.225602,0.206187,0.049031,0.000000,0.005816,0.030489,0.026887
0.071463,0.071163,0.076382,0.081599,0.086513,0.092563,0.098034,0.103531,0.098301,0.103234,0.109254,0.114776,0.109743,0.104226,0.108561,0.103076,0.102541,0.107703,0.102215,0.183107,0.183107,0.178749,0.180479,0.180776,0.186320,0.191864,0.191452,0.197473,0.201323,0.202780,0.197970,0.202548,0.207710,0.213163,0.218616,0.223777,0.217934,0.212538,0.217349,0.102720,0.226807,0.130467,0.136431,0.148359,0.090086,0.068388,0.084455,0.094992,0.168102,0.194983,0.083530,0.117735,0.090811,0.151471,0.208315,0.085722,0.214691,0.117753,0.100102,0.125241,0.112034,0.039504,0.036007,0.000000,0.013842,0.028683,0.053658,0.064257,0.084018,0.112677,0.012555,0.017076,0.043204,0.048469,0.163969,0.209376,0.180348,0.017076,0.036007,0.035773,0.060391,0.052286
0.055505,0.055204,0.060434,0.065661,0.070585,0.076658,0.082146,0.087654,0.092861,0.097797,0.103829,0.109356,0.104325,0.098803,0.103139,0.097647,0.097139,0.102308,0.096815,0.183209,0.183209,0.178850,0.180583,0.180881,0.186428,0.191975,0.191564,0.197590,0.201441,0.202900,0.198089,0.202669,0.197563,0.203021,0.208480,0.213645,0.207788,0.202385,0.207201,0.089024,0.226915,0.129808,0.135778,0.151802,0.098628,0.076937,0.070688,0.081289,0.171938,0.194870,0.069792,0.117792,0.104601,0.159805,0.208211,0.085769,0.214795,0.121791,0.108776,0.115481,0.111853,0.048048,0.044551,0.013842,0.000000,0.014872,0.039867,0.050480,0.070285,0.112005,0.026397,0.030911,0.048513,0.053773,0.163835,0.209477,0.180223,0.030911,0.044551,0.044321,0.068940,0.060832
0.056652,0.056352,0.061576,0.066798,0.071717,0.077780,0.083260,0.088762,0.093963,0.098896,0.104917,0.110439,0.105409,0.099892,0.104226,0.109743,0.109174,0.114333,0.108846,0.195275,0.195275,0.190919,0.192641,0.192937,0.198477,0.204018,0.203543,0.209478,0.213264,0.214718,0.209915,0.214492,0.209396,0.203945,0.209396,0.214556,0.208709,0.203314,0.208125,0.080423,0.237190,0.129955,0.135920,0.162879,0.109050,0.091676,0.055797,0.072690,0.182544,0.205224,0.061197,0.132502,0.115024,0.169652,0.218540,0.091753,0.225136,0.136475,0.123689,0.126010,0.122426,0.062828,0.059332,0.028683,0.014872,0.000000,0.031290,0.041892,0.061690,0.112165,0.041228,0.045729,0.063319,0.068560,0.174201,0.219770,0.190587,0.045729,0.059332,0.059111,0.079426,0.075597
0.033940,0.033638,0.038879,0.044117,0.049051,0.055151,0.060657,0.066177,0.071395,0.076335,0.082392,0.087925,0.082909,0.088380,0.092716,0.098240,0.097730,0.102898,0.097405,0.199205,0.199205,0.194847,0.196574,0.196871,0.202417,0.207962,0.207467,0.213389,0.217158,0.218616,0.213810,0.218389,0.213289,0.207833,0.202497,0.207664,0.201797,0.196391,0.201210,0.049447,0.252110,0.099117,0.105019,0.167300,0.128713,0.116652,0.087117,0.041688,0.207512,0.220187,0.030085,0.150753,0.123323,0.194590,0.232987,0.115694,0.240129,0.161461,0.149028,0.151202,0.147678,0.087795,0.084298,0.053658,0.039867,0.031290,0.000000,0.010652,0.030594,0.081258,0.066211,0.070700,0.088309,0.093533,0.189120,0.234683,0.205529,0.070700,0.084298,0.084092,0.099115,0.100564
0.028404,0.028101,0.033347,0.038590,0.043528,0.049638,0.055151,0.060676,0.065899,0.070841,0.076908,0.082445,0.077431,0.082909,0.087247,0.092774,0.092292,0.097465,0.102898,0.204752,0.204752,0.200394,0.202120,0.202417,0.207962,0.202535,0.202068,0.208031,0.211829,0.213289,0.208480,0.213060,0.207957,0.202497,0.197154,0.202324,0.196449,0.191037,0.195861,0.038890,0.256544,0.109740,0.115672,0.178290,0.133086,0.127226,0.097727,0.031123,0.206660,0.230739,0.019479,0.161334,0.133890,0.205119,0.243526,0.126275,0.244578,0.165856,0.159746,0.155624,0.158365,0.098376,0.094879,0.064257,0.050480,0.041892,0.010652,0.000000,0.019994,0.091885,0.076809,0.081291,0.098904,0.104117,0.199656,0.239107,0.216074,0.081291,0.094879,0.094679,0.109692,0.111141
0.010823,0.010520,0.015775,0.021028,0.025975,0.032108,0.037638,0.043173,0.048405,0.053349,0.059440,0.064980,0.064920,0.070411,0.074750,0.080281,0.079863,0.085043,0.090490,0.217085,0.217085,0.212729,0.214443,0.214739,0.220277,0.214866,0.214334,0.220203,0.219068,0.225100,0.220298,0.224876,0.219782,0.214329,0.209001,0.203960,0.198094,0.192687,0.197507,0.018937,0.267662,0.129474,0.135455,0.184649,0.148448,0.146841,0.117450,0.011161,0.221876,0.242189,0.039409,0.162958,0.140292,0.207671,0.254944,0.145905,0.251319,0.181418,0.171725,0.175387,0.170850,0.118050,0.114554,0.084018,0.070285,0.061690,0.030594,0.019994,0.000000,0.111650,0.088026,0.092494,0.106846,0.112037,0.206626,0.246007,0.227541,0.092494,0.114554,0.114367,0.129336,0.126789
0.109366,0.109066,0.109366,0.114574,0.119479,0.125499,0.130952,0.136440,0.131209,0.136142,0.142133,0.147657,0.142592,0.148018,0.152352,0.152943,0.152150,0.152396,0.146912,0.231402,0.231402,0.227045,0.228758,0.229054,0.234594,0.240135,0.239696,0.245401,0.249001,0.255029,0.250237,0.254813,0.259970,0.259679,0.254380,0.259540,0.253727,0.248343,0.253143,0.130357,0.285638,0.017928,0.029204,0.198194,0.177679,0.170472,0.153901,0.122628,0.232592,0.252987,0.105862,0.177066,0.150463,0.219394,0.266004,0.165495,0.273842,0.211374,0.192179,0.185932,0.167239,0.145905,0.142410,0.112677,0.112005,0.112165,0.081258,0.091885,0.111650,0.000000,0.125215,0.120694,0.132464,0.137641,0.226840,0.268231,0.243272,0.120694,0.142410,0.142237,0.157184,0.158642
0.071463,0.071163,0.076382,0.081599,0.086513,0.092563,0.098034,0.103531,0.098301,0.103234,0.109254,0.114776,0.114669,0.109152,0.113486,0.108002,0.107442,0.112603,0.107115,0.178205,0.178205,0.173847,0.180183,0.180479,0.186023,0.191567,0.191157,0.197181,0.196163,0.202197,0.197387,0.201965,0.207127,0.212580,0.218033,0.223194,0.217349,0.211953,0.216764,0.106725,0.218621,0.143002,0.149012,0.143705,0.098854,0.077172,0.097031,0.098998,0.159889,0.187023,0.096070,0.105228,0.078315,0.155976,0.200363,0.094508,0.202193,0.113778,0.104684,0.137874,0.103965,0.048035,0.044538,0.012555,0.026397,0.041228,0.066211,0.076809,0.088026,0.125215,0.000000,0.004527,0.030661,0.035934,0.151501,0.196938,0.172387,0.004527,0.044538,0.044564,0.069176,0.056807
0.076658,0.076359,0.076658,0.081873,0.086785,0.092832,0.098301,0.103796,0.098568,0.103499,0.109516,0.115036,0.114929,0.109414,0.113747,0.108265,0.107703,0.112863,0.107377,0.178205,0.178205,0.173847,0.180183,0.180479,0.186023,0.191567,0.191397,0.197415,0.196397,0.202428,0.197620,0.202197,0.207357,0.212808,0.218260,0.223420,0.217577,0.212183,0.216993,0.111178,0.218819,0.138483,0.144477,0.143667,0.094343,0.077406,0.101507,0.103455,0.159847,0.187231,0.100536,0.105457,0.078547,0.155723,0.200567,0.098975,0.202397,0.118232,0.109208,0.138097,0.104199,0.052528,0.049031,0.017076,0.030911,0.045729,0.070700,0.081291,0.092494,0.120694,0.004527,0.000000,0.030911,0.036182,0.151717,0.197141,0.172599,0.000000,0.049031,0.049060,0.073654,0.061295
0.081950,0.081650,0.081350,0.086566,0.091481,0.097529,0.103000,0.108497,0.103266,0.108200,0.114218,0.119742,0.119631,0.114113,0.118448,0.112963,0.112376,0.107179,0.101688,0.161995,0.161995,0.157635,0.163988,0.164286,0.169835,0.175384,0.174763,0.180901,0.179967,0.186007,0.181189,0.185770,0.190936,0.196394,0.201852,0.207018,0.201151,0.195745,0.200565,0.116997,0.199975,0.150251,0.157314,0.153316,0.116864,0.098720,0.114619,0.117795,0.180612,0.164075,0.118135,0.078426,0.084330,0.163763,0.177447,0.112305,0.183024,0.139788,0.104425,0.141145,0.082951,0.078622,0.075126,0.043204,0.048513,0.063319,0.088309,0.098904,0.106846,0.132464,0.030661,0.030911,0.000000,0.005299,0.128558,0.178278,0.149438,0.030911,0.075126,0.075165,0.095224,0.087383
0.088009,0.087710,0.087410,0.092620,0.097529,0.091398,0.096873,0.102373,0.097142,0.102075,0.108101,0.113624,0.113521,0.108002,0.112337,0.106851,0.106295,0.101098,0.095607,0.155846,0.155846,0.151486,0.157844,0.158141,0.163690,0.169240,0.168651,0.174829,0.173926,0.179967,0.175146,0.179727,0.184893,0.190351,0.195809,0.200975,0.207018,0.201619,0.206433,0.122170,0.194721,0.155414,0.162483,0.147828,0.122031,0.093435,0.119818,0.122968,0.175344,0.165013,0.123323,0.073134,0.089525,0.158499,0.178375,0.117498,0.177738,0.144954,0.105634,0.146361,0.088225,0.083844,0.080348,0.048469,0.053773,0.068560,0.093533,0.104117,0.112037,0.137641,0.035934,0.036182,0.005299,0.000000,0.123287,0.173022,0.150382,0.036182,0.080348,0.080391,0.100426,0.092597
0.175549,0.170919,0.165698,0.160477,0.155551,0.149443,0.154869,0.160335,0.155118,0.150241,0.144137,0.138624,0.138503,0.132995,0.137326,0.131856,0.131171,0.125983,0.120502,0.068067,0.068067,0.063706,0.070119,0.074778,0.080332,0.085887,0.091474,0.098137,0.097631,0.103671,0.108543,0.113123,0.118288,0.123744,0.129200,0.134365,0.140405,0.134990,0.139821,0.211914,0.086131,0.236104,0.239780,0.227386,0.208006,0.202895,0.219718,0.217416,0.219391,0.061600,0.218673,0.172599,0.197463,0.219375,0.079582,0.211900,0.095344,0.244624,0.196952,0.230836,0.148444,0.193290,0.189797,0.163969,0.163835,0.174201,0.189120,0.199656,0.206626,0.226840,0.151501,0.151717,0.128558,0.123287,0.000000,0.058881,0.046985,0.151717,0.189797,0.189893,0.200258,0.192582
0.207400,0.202775,0.197562,0.192350,0.187431,0.181337,0.175831,0.170325,0.165112,0.160241,0.154144,0.148636,0.148508,0.143005,0.147335,0.141872,0.141136,0.135952,0.130476,0.020737,0.020737,0.016375,0.022815,0.027474,0.033028,0.038583,0.044458,0.051417,0.051152,0.057193,0.062065,0.066645,0.071809,0.077266,0.082722,0.087886,0.093927,0.099383,0.104223,0.251250,0.027319,0.268047,0.281027,0.255553,0.233418,0.238694,0.265265,0.256741,0.258781,0.116044,0.254308,0.196279,0.238910,0.257166,0.130421,0.247682,0.053841,0.270019,0.237521,0.252681,0.199030,0.229093,0.225602,0.209376,0.209477,0.219770,0.234683,0.239107,0.246007,0.268231,0.196938,0.197141,0.178278,0.173022,0.058881,0.000000,0.105703,0.197141,0.225602,0.225714,0.236028,0.228398
0.193750,0.189116,0.183887,0.178659,0.173727,0.174814,0.180231,0.185696,0.180475,0.175600,0.174958,0.169441,0.164373,0.158861,0.163194,0.157727,0.156908,0.151716,0.146232,0.099948,0.099948,0.095586,0.101983,0.106643,0.112200,0.117756,0.123188,0.129656,0.133861,0.139906,0.144780,0.149362,0.154529,0.159989,0.165449,0.170616,0.169545,0.164130,0.168958,0.232818,0.119419,0.252543,0.252085,0.236403,0.209256,0.225463,0.236189,0.238326,0.250655,0.020424,0.235092,0.199699,0.218340,0.227528,0.032694,0.218900,0.136573,0.250063,0.203933,0.252134,0.160679,0.202694,0.206187,0.180348,0.180223,0.190587,0.205529,0.216074,0.227541,0.243272,0.172387,0.172599,0.149438,0.150382,0.046985,0.105703,0.000000,0.172599,0.206187,0.206289,0.207249,0.204974
0.076658,0.076359,0.076658,0.081873,0.086785,0.092832,0.098301,0.103796,0.098568,0.103499,0.109516,0.115036,0.114929,0.109414,0.113747,0.108265,0.107703,0.112863,0.107377,0.178205,0.178205,0.173847,0.180183,0.180479,0.186023,0.191567,0.191397,0.197415,0.196397,0.202428,0.197620,0.202197,0.207357,0.212808,0.218260,0.223420,0.217577,0.212183,0.216993,0.111178,0.218819,0.138483,0.144477,0.143667,0.094343,0.077406,0.101507,0.103455,0.159847,0.187231,0.100536,0.105457,0.078547,0.155723,0.200567,0.098975,0.202397,0.118232,0.109208,0.138097,0.104199,0.052528,0.049031,0.017076,0.030911,0.045729,0.070700,0.081291,0.092494,0.120694,0.004527,0.000000,0.030911,0.036182,0.151717,0.197141,0.172599,0.000000,0.049031,0.049060,0.073654,0.061295
0.088693,0.088393,0.093606,0.098817,0.103725,0.109757,0.115217,0.120708,0.115478,0.120410,0.126412,0.131934,0.126884,0.121368,0.125702,0.120223,0.119599,0.124756,0.119268,0.188652,0.188652,0.184295,0.186023,0.186320,0.191864,0.197408,0.196967,0.202953,0.206775,0.202197,0.197387,0.201965,0.207127,0.212580,0.218033,0.223194,0.217349,0.211953,0.216764,0.133185,0.233642,0.156420,0.166216,0.150175,0.069798,0.038501,0.115053,0.125472,0.183050,0.220817,0.107086,0.130944,0.122502,0.132295,0.234101,0.055841,0.231247,0.085677,0.080284,0.155178,0.134001,0.003498,0.000000,0.036007,0.044551,0.059332,0.084298,0.094879,0.114554,0.142410,0.044538,0.049031,0.075126,0.080348,0.189797,0.225602,0.206187,0.049031,0.000000,0.005816,0.030489,0.026887
0.088693,0.088393,0.093606,0.098817,0.103725,0.109757,0.115217,0.120708,0.115478,0.120410,0.126412,0.131934,0.126884,0.121368,0.125702,0.120223,0.119599,0.124756,0.119268,0.188652,0.188652,0.184295,0.186023,0.186320,0.191864,0.197408,0.196967,0.202953,0.206775,0.202197,0.197387,0.201965,0.207127,0.212580,0.218033,0.223194,0.217349,0.211953,0.216764,0.133008,0.233756,0.156255,0.166055,0.150746,0.064068,0.032719,0.114867,0.125293,0.183146,0.220927,0.106897,0.131013,0.122573,0.138069,0.234217,0.050069,0.231362,0.091481,0.086168,0.155003,0.134069,0.009314,0.005816,0.035773,0.044321,0.059111,0.084092,0.094679,0.114367,0.142237,0.044564,0.049060,0.075165,0.080391,0.189893,0.225714,0.206289,0.049060,0.005816,0.000000,0.024702,0.032694
0.099747,0.099448,0.104656,0.109861,0.114765,0.120784,0.126235,0.131721,0.126492,0.131424,0.137413,0.142933,0.137874,0.132359,0.136693,0.131219,0.130538,0.135690,0.130204,0.199687,0.199687,0.195330,0.197054,0.197350,0.202892,0.208434,0.207936,0.213848,0.217613,0.213037,0.208231,0.212808,0.217968,0.223420,0.228871,0.234031,0.228198,0.222807,0.227614,0.143432,0.244070,0.171187,0.175068,0.164600,0.043501,0.051329,0.129944,0.140233,0.196617,0.215967,0.121873,0.150992,0.141830,0.151552,0.235168,0.035728,0.241725,0.097030,0.101138,0.165893,0.154256,0.033987,0.030489,0.060391,0.068940,0.079426,0.099115,0.109692,0.129336,0.157184,0.069176,0.073654,0.095224,0.100426,0.200258,0.236028,0.207249,0.073654,0.030489,0.024702,0.000000,0.057319
0.097350,0.097050,0.102261,0.107469,0.112375,0.118401,0.123856,0.129345,0.124116,0.129047,0.135044,0.140564,0.135512,0.129997,0.134331,0.128854,0.128185,0.133340,0.127853,0.197313,0.197313,0.192957,0.194682,0.194979,0.200521,0.206063,0.205576,0.211509,0.215285,0.216740,0.211935,0.216512,0.221672,0.227123,0.232575,0.237735,0.231902,0.226511,0.231317,0.145405,0.236689,0.172646,0.182500,0.140074,0.096514,0.065319,0.127835,0.137695,0.195252,0.219606,0.118305,0.128686,0.134717,0.105560,0.232898,0.073134,0.234057,0.104435,0.057130,0.167247,0.142311,0.030384,0.026887,0.052286,0.060832,0.075597,0.100564,0.111141,0.126789,0.158642,0.056807,0.061295,0.087383,0.092597,0.192582,0.228398,0.204974,0.061295,0.026887,0.032694,0.057319,0.000000
