sequence_id,mpnn_score,species,is_template,distance_to_ANC,distance_to_HUM,distance_to_MOU,x,y,residual_A,residual_B,residual_C,mean_residual
MOU_L05_5H5R_A_s2,0.7841,MOU,False,0.7150259067357513,0.7287234042553191,0.723404255319149,0.14513677811550119,0.08683644948777607,0.6210604837589275,0.5595925279453109,0.5789010718739992,0.5865180278594125
MOU_L05_5H5S_A_template,1.4697,MOU,True,0.694300518134715,0.7127659574468085,0.675531914893617,0.2294832826747722,0.07379476705487975,0.5150628433591772,0.47170943985835295,0.595430088343627,0.5274007905203857
MOU_L05_5H5S_A_s1,0.7364,MOU,False,0.689119170984456,0.7021276595744681,0.7074468085106383,0.11593573599652622,0.09356035140131135,0.6251143608982074,0.5531490227321574,0.5351320651838971,0.5711318162714206
MOU_L05_5H5S_A_s2,0.7857,MOU,False,0.7305699481865285,0.7340425531914894,0.723404255319149,0.1600629613547544,0.010476271048990769,0.5868901543735776,0.5736371173336434,0.6222847687168249,0.5942706801413487
MOU_L05_6VPD_A_template,1.5968,MOU,True,0.6839378238341969,0.7021276595744681,0.6648936170212766,0.22796352583586635,0.07094359904460135,0.5056457603864438,0.46338017088208233,0.5867870553696668,0.5186043288793977
MOU_L05_6VPD_A_s1,0.8297,MOU,False,0.7668393782383419,0.7659574468085106,0.7659574468085106,0.1303191489361702,-0.0048554330245409606,0.6313459189686856,0.6355478773386918,0.6355478773386918,0.6341472245486898
MOU_L05_6VPD_A_s2,0.8495,MOU,False,0.7305699481865285,0.7553191489361702,0.7340425531914894,0.19110942249240137,0.14359310764860894,0.5878561633822195,0.51627565513313,0.5745018214776599,0.5595445466643364
MOU_L05_7L8K_A_template,1.5464,MOU,True,0.6994818652849741,0.7127659574468085,0.6702127659574468,0.24321537125488482,0.03305959709365285,0.495800193202955,0.4673140196368859,0.632843054533462,0.531985755791101
MOU_L05_7L8K_A_s1,0.7743,MOU,False,0.694300518134715,0.7127659574468085,0.6968085106382979,0.173469387755102,0.10178759589878573,0.5740081968749913,0.5116382786778623,0.562796818723444,0.5494810980920992
MOU_L05_7L8K_A_s2,0.7613,MOU,False,0.7098445595854922,0.723404255319149,0.7180851063829787,0.14502822405557975,0.08528969953926935,0.6156474217336274,0.5551558716115654,0.5744187497944729,0.5817406810465552
MOU_L05_7L8L_A_template,1.5098,MOU,True,0.7046632124352331,0.723404255319149,0.6808510638297872,0.24495223621363466,0.06972914837805565,0.5094702860642216,0.46872062380823076,0.6093793445004635,0.529190084790972
MOU_L05_7L8L_A_s1,0.8185,MOU,False,0.7150259067357513,0.7287234042553191,0.7393617021276596,0.1003582283977419,0.10921443766241018,0.6678685658981691,0.5804008928113383,0.5454094037017359,0.5978929541370811
MOU_L05_7L8L_A_s2,0.7719,MOU,False,0.6994818652849741,0.7180851063829787,0.7340425531914894,0.08586626139817645,0.14739277078551555,0.6472678482031187,0.5475047917909031,0.5054164531653593,0.5667296977197936
MOU_L05_7L8Q_A_template,1.5405,MOU,True,0.694300518134715,0.7074468085106383,0.675531914893617,0.21499131567520655,0.04560423300269267,0.5214617652643991,0.48767189664961585,0.6110075547536719,0.5400470722225622
MOU_L05_7L8Q_A_s1,0.8153,MOU,False,0.7098445595854922,0.7287234042553191,0.723404255319149,0.14513677811550116,0.12146455879363666,0.6167863935368253,0.5394661100638375,0.5557908903715042,0.5706811313240556
MOU_L05_7L8Q_A_s2,0.7809,MOU,False,0.7253886010362695,0.7446808510638298,0.7446808510638298,0.13031914893617025,0.13450960328674522,0.6434437016952391,0.5573952030397344,0.5573952030397344,0.5860780359249027
MOU_L05_7U4I_B_template,1.5094,MOU,True,0.7046632124352331,0.7127659574468085,0.675531914893617,0.2294832826747722,0.0057977524179171,0.5016579814071492,0.4832094481505377,0.6438420284144866,0.5429031526573912
MOU_L05_7U4I_B_s1,0.7783,MOU,False,0.6994818652849741,0.723404255319149,0.7287234042553191,0.11550151975683924,0.16854630554431838,0.6116774153551873,0.5190798608412055,0.5062991666498213,0.545685480948738
MOU_L05_7U4I_B_s2,0.8281,MOU,False,0.7202072538860104,0.7393617021276596,0.7393617021276596,0.13031914893617025,0.13261604110769304,0.63888777949369,0.5534313524304543,0.5534313524304544,0.5819168281181996
MOU_L05_7U4J_A_template,1.5088,MOU,True,0.7046632124352331,0.7127659574468085,0.675531914893617,0.2294832826747722,0.0057977524179171,0.5016579814071492,0.4832094481505377,0.6438420284144866,0.5429031526573912
MOU_L05_7U4J_A_s1,0.7752,MOU,False,0.694300518134715,0.7127659574468085,0.723404255319149,0.10100955275727298,0.1379992494904667,0.6371636474186485,0.5417492254930129,0.5123944708850066,0.5637691145988893
MOU_L05_7U4J_A_s2,0.7575,MOU,False,0.6994818652849741,0.7127659574468085,0.723404255319149,0.10100955275727294,0.10412666256946088,0.6516816417126964,0.5676960032658043,0.5328164851845846,0.5840647100543617
MOU_L05_7U4K_A_template,1.5069,MOU,True,0.7046632124352331,0.7074468085106383,0.675531914893617,0.21499131567520652,-0.022392781634269915,0.4978010395453326,0.4912924597570766,0.6246881969628287,0.5379272320884126
MOU_L05_7U4K_A_s1,0.7903,MOU,False,0.7046632124352331,0.7180851063829787,0.723404255319149,0.11561007381676065,0.09840393395477164,0.6417899563068881,0.566266058218093,0.5481429646971451,0.5853996597407086
MOU_L05_7U4K_A_s2,0.7741,MOU,False,0.7098445595854922,0.7180851063829787,0.7127659574468085,0.14491966999565792,0.04938025500228346,0.601801979554245,0.564983439717521,0.5869517673816467,0.5845790622178042
MOU_L05_8Q8J_A_template,1.5637,MOU,True,0.7046632124352331,0.7127659574468085,0.675531914893617,0.2294832826747722,0.0057977524179171,0.5016579814071492,0.4832094481505377,0.6438420284144866,0.5429031526573912
MOU_L05_8Q8J_A_s1,0.7707,MOU,False,0.7357512953367875,0.7553191489361702,0.75,0.14567954841511085,0.13066112134738941,0.6402640642622193,0.5596284249398913,0.5759659725555738,0.5919528205858948
MOU_L05_8Q8J_A_s2,0.7881,MOU,False,0.7150259067357513,0.75,0.7287234042553191,0.19067520625271403,0.21164929649952927,0.542067801139211,0.46512729336024367,0.5058102846375588,0.5043351263790045
MOU_L06_1GP1_A_template,1.3948,MOU,True,0.5595854922279793,0.6063829787234043,0.574468085106383,0.20261615284411646,0.22128420176990288,0.3712888922245413,0.30634964166518097,0.34570343034822476,0.3411139880793157
MOU_L06_1GP1_A_s1,0.8071,MOU,False,0.616580310880829,0.6648936170212766,0.6436170212765957,0.183727746417716,0.2651880575561597,0.41123097807352393,0.34227838075035644,0.3675012144210962,0.37367019108165883
MOU_L06_1GP1_A_s2,0.8055,MOU,False,0.6424870466321243,0.6914893617021277,0.6861702127659575,0.14437689969604875,0.3010621617136721,0.42774258890525857,0.3575984897371215,0.36343946133124294,0.38292684665787435
MOU_L06_2F8A_A_template,1.3829,MOU,True,0.5699481865284974,0.6329787234042553,0.574468085106383,0.2658488927485887,0.28938654955956067,0.2895929121242501,0.2400153550839516,0.28503462925693834,0.2715476321550467
MOU_L06_2F8A_A_s1,0.7952,MOU,False,0.6373056994818653,0.6861702127659575,0.6702127659574468,0.17184107685627448,0.28406812790877123,0.42387409288736794,0.35417012693958594,0.3725894339524273,0.38354455125979375
MOU_L06_2F8A_A_s2,0.7831,MOU,False,0.6476683937823834,0.7021276595744681,0.675531914893617,0.2006079027355625,0.31114531051580885,0.39558500904417365,0.33191834729837205,0.3586485726424712,0.36205064299500567
MOU_L06_3CMI_A_template,1.5603,MOU,True,0.6632124352331606,0.6914893617021277,0.6702127659574468,0.1858988276161529,0.1533839029324377,0.5225774726935031,0.4504810718284231,0.49958858803133044,0.4908823775177522
MOU_L06_3CMI_A_s1,0.8228,MOU,False,0.7150259067357513,0.75,0.7393617021276596,0.1607142857142857,0.22662220495092095,0.5539397412442555,0.4721750453802426,0.4916876583067935,0.5059341483104306
MOU_L06_3CMI_A_s2,0.8357,MOU,False,0.7357512953367875,0.7340425531914894,0.7606382978723404,0.05405992184107701,0.027815599660367035,0.6569624545799303,0.6732463137195519,0.5521956606116785,0.6274681429703869
MOU_L06_5H5Q_A_template,1.4651,MOU,True,0.694300518134715,0.7127659574468085,0.675531914893617,0.2294832826747722,0.07379476705487975,0.5150628433591772,0.47170943985835295,0.595430088343627,0.5274007905203857
MOU_L06_5H5Q_A_s1,0.7403,MOU,False,0.694300518134715,0.6914893617021277,0.7074468085106383,0.08749457229700393,0.00461436241628313,0.5867260571466989,0.6038731958310714,0.5342416063756671,0.5749469531178124
MOU_L06_5H5Q_A_s2,0.7089,MOU,False,0.7150259067357513,0.7127659574468085,0.7287234042553191,0.08619192357794199,0.008402936759976597,0.6114575995927087,0.6261653971930898,0.5540747659822036,0.5972325875893341
MOU_L06_5H5R_A_template,1.5332,MOU,True,0.694300518134715,0.7074468085106383,0.6702127659574468,0.22872340425531923,0.03874164996247165,0.5061847726315732,0.4754655353527456,0.6200183850328805,0.5338895643390664
MOU_L06_5H5R_A_s1,0.754,MOU,False,0.689119170984456,0.6914893617021277,0.6914893617021277,0.13031914893617022,0.016833614397141518,0.5708223171623563,0.5600874927918289,0.5600874927918289,0.5636657675820047
MOU_L06_5H5R_A_s2,0.7841,MOU,False,0.7150259067357513,0.7287234042553191,0.723404255319149,0.14513677811550119,0.08683644948777607,0.6210604837589275,0.5595925279453109,0.5789010718739992,0.5865180278594125
MOU_L06_5H5S_A_template,1.4697,MOU,True,0.694300518134715,0.7127659574468085,0.675531914893617,0.2294832826747722,0.07379476705487975,0.5150628433591772,0.47170943985835295,0.595430088343627,0.5274007905203857
MOU_L06_5H5S_A_s1,0.7364,MOU,False,0.689119170984456,0.7021276595744681,0.7074468085106383,0.11593573599652622,0.09356035140131135,0.6251143608982074,0.5531490227321574,0.5351320651838971,0.5711318162714206
MOU_L06_5H5S_A_s2,0.7857,MOU,False,0.7305699481865285,0.7340425531914894,0.723404255319149,0.1600629613547544,0.010476271048990769,0.5868901543735776,0.5736371173336434,0.6222847687168249,0.5942706801413487
MOU_L06_6VPD_A_template,1.5968,MOU,True,0.6839378238341969,0.7021276595744681,0.6648936170212766,0.22796352583586635,0.07094359904460135,0.5056457603864438,0.46338017088208233,0.5867870553696668,0.5186043288793977
MOU_L06_6VPD_A_s1,0.8297,MOU,False,0.7668393782383419,0.7659574468085106,0.7659574468085106,0.1303191489361702,-0.0048554330245409606,0.6313459189686856,0.6355478773386918,0.6355478773386918,0.6341472245486898
MOU_L06_6VPD_A_s2,0.8495,MOU,False,0.7305699481865285,0.7553191489361702,0.7340425531914894,0.19110942249240137,0.14359310764860894,0.5878561633822195,0.51627565513313,0.5745018214776599,0.5595445466643364
MOU_L06_7L8L_A_template,1.5098,MOU,True,0.7046632124352331,0.723404255319149,0.6808510638297872,0.24495223621363466,0.06972914837805565,0.5094702860642216,0.46872062380823076,0.6093793445004635,0.529190084790972
MOU_L06_7L8L_A_s1,0.8185,MOU,False,0.7150259067357513,0.7287234042553191,0.7393617021276596,0.1003582283977419,0.10921443766241018,0.6678685658981691,0.5804008928113383,0.5454094037017359,0.5978929541370811
MOU_L06_7L8L_A_s2,0.7719,MOU,False,0.6994818652849741,0.7180851063829787,0.7340425531914894,0.08586626139817645,0.14739277078551555,0.6472678482031187,0.5475047917909031,0.5054164531653593,0.5667296977197936
MOU_L06_7L8Q_A_template,1.5405,MOU,True,0.694300518134715,0.7074468085106383,0.675531914893617,0.21499131567520655,0.04560423300269267,0.5214617652643991,0.48767189664961585,0.6110075547536719,0.5400470722225622
MOU_L06_7L8Q_A_s1,0.8153,MOU,False,0.7098445595854922,0.7287234042553191,0.723404255319149,0.14513677811550116,0.12146455879363666,0.6167863935368253,0.5394661100638375,0.5557908903715042,0.5706811313240556
MOU_L06_7L8Q_A_s2,0.7809,MOU,False,0.7253886010362695,0.7446808510638298,0.7446808510638298,0.13031914893617025,0.13450960328674522,0.6434437016952391,0.5573952030397344,0.5573952030397344,0.5860780359249027
MOU_L06_7U4I_B_template,1.5094,MOU,True,0.7046632124352331,0.7127659574468085,0.675531914893617,0.2294832826747722,0.0057977524179171,0.5016579814071492,0.4832094481505377,0.6438420284144866,0.5429031526573912
MOU_L06_7U4I_B_s1,0.7783,MOU,False,0.6994818652849741,0.723404255319149,0.7287234042553191,0.11550151975683924,0.16854630554431838,0.6116774153551873,0.5190798608412055,0.5062991666498213,0.545685480948738
MOU_L06_7U4I_B_s2,0.8281,MOU,False,0.7202072538860104,0.7393617021276596,0.7393617021276596,0.13031914893617025,0.13261604110769304,0.63888777949369,0.5534313524304543,0.5534313524304544,0.5819168281181996
MOU_L06_7U4J_A_template,1.5088,MOU,True,0.7046632124352331,0.7127659574468085,0.675531914893617,0.2294832826747722,0.0057977524179171,0.5016579814071492,0.4832094481505377,0.6438420284144866,0.5429031526573912
MOU_L06_7U4J_A_s1,0.7752,MOU,False,0.694300518134715,0.7127659574468085,0.723404255319149,0.10100955275727298,0.1379992494904667,0.6371636474186485,0.5417492254930129,0.5123944708850066,0.5637691145988893
MOU_L06_7U4J_A_s2,0.7575,MOU,False,0.6994818652849741,0.7127659574468085,0.723404255319149,0.10100955275727294,0.10412666256946088,0.6516816417126964,0.5676960032658043,0.5328164851845846,0.5840647100543617
MOU_L06_8XYS_A_template,1.4923,MOU,True,0.7046632124352331,0.7180851063829787,0.675531914893617,0.24408380373425992,0.034199451519184625,0.5005786008642321,0.4716170440917403,0.6375364709512072,0.5365773719690599
MOU_L06_8XYS_A_s1,0.8523,MOU,False,0.7305699481865285,0.75,0.7553191489361702,0.11495874945722963,0.14409306745298148,0.6583842476770331,0.5656678916607865,0.5504158963645234,0.5914893452341142
MOU_L06_8XYS_A_s2,0.8389,MOU,False,0.7098445595854922,0.7287234042553191,0.7287234042553191,0.13031914893617022,0.1288696385168791,0.6296450385483998,0.5454463890272256,0.5454463890272256,0.5735126055342837
MOU_L06_9J6L_A_template,2.0574,MOU,True,0.7046632124352331,0.7287234042553191,0.675531914893617,0.2736105080330004,0.09163634486895904,0.48381853204401193,0.44017543630714695,0.5829819395430254,0.5023253026313947
MOU_L06_9J6L_A_s1,0.9086,MOU,False,0.7564766839378239,0.7925531914893617,0.7553191489361702,0.24088145896656513,0.20834875400798986,0.5430534130132681,0.474067586523387,0.5460357621606533,0.5210522538991028
MOU_L06_9J6L_A_s2,0.9092,MOU,False,0.7875647668393783,0.7978723404255319,0.7925531914893617,0.1465479808944856,0.07002554532435834,0.6873755555795192,0.6354534754429682,0.6586869245432742,0.6605053185219205
MOU_L06_9RF1_A_template,1.5379,MOU,True,0.7098445595854922,0.7180851063829787,0.6808510638297872,0.23024316109422505,0.0067400157167987656,0.5066441171484949,0.4877433145984136,0.6497176067197418,0.5480350128222168
MOU_L06_9RF1_A_s1,0.7897,MOU,False,0.7098445595854922,0.7127659574468085,0.7127659574468085,0.13031914893617016,0.02097855590101591,0.5946613617431178,0.5807690620774865,0.5807690620774864,0.5853998286326969
MOU_L06_9RF1_A_s2,0.7727,MOU,False,0.7098445595854922,0.7180851063829787,0.7287234042553191,0.1007924446374297,0.07143274516710468,0.6507274491844808,0.5945466347310361,0.5536424690324767,0.5996388509826646
MOU_L07_1GP1_A_template,1.3948,MOU,True,0.5595854922279793,0.6063829787234043,0.574468085106383,0.20261615284411646,0.22128420176990288,0.3712888922245413,0.30634964166518097,0.34570343034822476,0.3411139880793157
MOU_L07_1GP1_A_s1,0.8071,MOU,False,0.616580310880829,0.6648936170212766,0.6436170212765957,0.183727746417716,0.2651880575561597,0.41123097807352393,0.34227838075035644,0.3675012144210962,0.37367019108165883
MOU_L07_1GP1_A_s2,0.8055,MOU,False,0.6424870466321243,0.6914893617021277,0.6861702127659575,0.14437689969604875,0.3010621617136721,0.42774258890525857,0.3575984897371215,0.36343946133124294,0.38292684665787435
MOU_L07_2F8A_A_template,1.3829,MOU,True,0.5699481865284974,0.6329787234042553,0.574468085106383,0.2658488927485887,0.28938654955956067,0.2895929121242501,0.2400153550839516,0.28503462925693834,0.2715476321550467
MOU_L07_2F8A_A_s1,0.7952,MOU,False,0.6373056994818653,0.6861702127659575,0.6702127659574468,0.17184107685627448,0.28406812790877123,0.42387409288736794,0.35417012693958594,0.3725894339524273,0.38354455125979375
MOU_L07_2F8A_A_s2,0.7831,MOU,False,0.6476683937823834,0.7021276595744681,0.675531914893617,0.2006079027355625,0.31114531051580885,0.39558500904417365,0.33191834729837205,0.3586485726424712,0.36205064299500567
MOU_L07_2GS3_A_template,1.5385,MOU,True,0.7046632124352331,0.7127659574468085,0.6808510638297872,0.21564264003473727,0.012714585126440527,0.5171043103789308,0.49674880795147613,0.6340934986752995,0.5493155390019021
MOU_L07_2GS3_A_s1,0.7433,MOU,False,0.7098445595854922,0.7393617021276596,0.7393617021276596,0.13031914893617022,0.20212410051436625,0.5871220889935066,0.49886797541490446,0.49886797541490446,0.5282860132744385
MOU_L07_2GS3_A_s2,0.7634,MOU,False,0.7253886010362695,0.7553191489361702,0.7340425531914894,0.1911094224924014,0.17897673933932517,0.5697059419068357,0.4934881259654078,0.5420349029893794,0.535076323620541
MOU_L07_3CMI_A_template,1.5603,MOU,True,0.6632124352331606,0.6914893617021277,0.6702127659574468,0.1858988276161529,0.1533839029324377,0.5225774726935031,0.4504810718284231,0.49958858803133044,0.4908823775177522
MOU_L07_3CMI_A_s1,0.8228,MOU,False,0.7150259067357513,0.75,0.7393617021276596,0.1607142857142857,0.22662220495092095,0.5539397412442555,0.4721750453802426,0.4916876583067935,0.5059341483104306
MOU_L07_3CMI_A_s2,0.8357,MOU,False,0.7357512953367875,0.7340425531914894,0.7606382978723404,0.05405992184107701,0.027815599660367035,0.6569624545799303,0.6732463137195519,0.5521956606116785,0.6274681429703869
MOU_L07_5H5Q_A_template,1.4651,MOU,True,0.694300518134715,0.7127659574468085,0.675531914893617,0.2294832826747722,0.07379476705487975,0.5150628433591772,0.47170943985835295,0.595430088343627,0.5274007905203857
MOU_L07_5H5Q_A_s1,0.7403,MOU,False,0.694300518134715,0.6914893617021277,0.7074468085106383,0.08749457229700393,0.00461436241628313,0.5867260571466989,0.6038731958310714,0.5342416063756671,0.5749469531178124
MOU_L07_5H5Q_A_s2,0.7089,MOU,False,0.7150259067357513,0.7127659574468085,0.7287234042553191,0.08619192357794199,0.008402936759976597,0.6114575995927087,0.6261653971930898,0.5540747659822036,0.5972325875893341
MOU_L07_5H5R_A_template,1.5332,MOU,True,0.694300518134715,0.7074468085106383,0.6702127659574468,0.22872340425531923,0.03874164996247165,0.5061847726315732,0.4754655353527456,0.6200183850328805,0.5338895643390664
MOU_L07_5H5R_A_s1,0.754,MOU,False,0.689119170984456,0.6914893617021277,0.6914893617021277,0.13031914893617022,0.016833614397141518,0.5708223171623563,0.5600874927918289,0.5600874927918289,0.5636657675820047
MOU_L07_5H5R_A_s2,0.7841,MOU,False,0.7150259067357513,0.7287234042553191,0.723404255319149,0.14513677811550119,0.08683644948777607,0.6210604837589275,0.5595925279453109,0.5789010718739992,0.5865180278594125
MOU_L07_5H5S_A_template,1.4697,MOU,True,0.694300518134715,0.7127659574468085,0.675531914893617,0.2294832826747722,0.07379476705487975,0.5150628433591772,0.47170943985835295,0.595430088343627,0.5274007905203857
MOU_L07_5H5S_A_s1,0.7364,MOU,False,0.689119170984456,0.7021276595744681,0.7074468085106383,0.11593573599652622,0.09356035140131135,0.6251143608982074,0.5531490227321574,0.5351320651838971,0.5711318162714206
MOU_L07_5H5S_A_s2,0.7857,MOU,False,0.7305699481865285,0.7340425531914894,0.723404255319149,0.1600629613547544,0.010476271048990769,0.5868901543735776,0.5736371173336434,0.6222847687168249,0.5942706801413487
MOU_L07_6HKQ_A_template,1.5352,MOU,True,0.6994818652849741,0.7074468085106383,0.6808510638297872,0.2011506730351716,0.01864847879021018,0.5274259092289563,0.5054335440360217,0.6185089170111489,0.5504561234253756
MOU_L07_6HKQ_A_s1,0.8042,MOU,False,0.6994818652849741,0.7180851063829787,0.7127659574468085,0.14491966999565792,0.11788095122914964,0.6071439572090798,0.5312760342950859,0.5475790345371808,0.5619996753471156
MOU_L07_6HKQ_A_s2,0.8297,MOU,False,0.7202072538860104,0.7446808510638298,0.75,0.11506730351715146,0.17726347257896063,0.6263363763022859,0.533345044704708,0.5206242098470059,0.5601018769513333
MOU_L07_6HN3_A_template,1.5308,MOU,True,0.6994818652849741,0.7021276595744681,0.6808510638297872,0.18676726009552758,-0.009330890212897161,0.5226748957425318,0.5151274591581168,0.6063930505982454,0.548065135166298
MOU_L07_6HN3_A_s1,0.7823,MOU,False,0.6994818652849741,0.723404255319149,0.7127659574468085,0.15962874511506747,0.14649381537949716,0.585890767657794,0.5067437508162438,0.5348239228044382,0.5424861470928254
MOU_L07_6HN3_A_s2,0.7567,MOU,False,0.694300518134715,0.7021276595744681,0.7021276595744681,0.13031914893617025,0.0527515242252233,0.6003017786211151,0.5615367498842181,0.5615367498842181,0.5744584261298504
MOU_L07_6VPD_A_template,1.5968,MOU,True,0.6839378238341969,0.7021276595744681,0.6648936170212766,0.22796352583586635,0.07094359904460135,0.5056457603864438,0.46338017088208233,0.5867870553696668,0.5186043288793977
MOU_L07_6VPD_A_s1,0.8297,MOU,False,0.7668393782383419,0.7659574468085106,0.7659574468085106,0.1303191489361702,-0.0048554330245409606,0.6313459189686856,0.6355478773386918,0.6355478773386918,0.6341472245486898
MOU_L07_6VPD_A_s2,0.8495,MOU,False,0.7305699481865285,0.7553191489361702,0.7340425531914894,0.19110942249240137,0.14359310764860894,0.5878561633822195,0.51627565513313,0.5745018214776599,0.5595445466643364
MOU_L07_7L8L_A_template,1.5098,MOU,True,0.7046632124352331,0.723404255319149,0.6808510638297872,0.24495223621363466,0.06972914837805565,0.5094702860642216,0.46872062380823076,0.6093793445004635,0.529190084790972
MOU_L07_7L8L_A_s1,0.8185,MOU,False,0.7150259067357513,0.7287234042553191,0.7393617021276596,0.1003582283977419,0.10921443766241018,0.6678685658981691,0.5804008928113383,0.5454094037017359,0.5978929541370811
MOU_L07_7L8L_A_s2,0.7719,MOU,False,0.6994818652849741,0.7180851063829787,0.7340425531914894,0.08586626139817645,0.14739277078551555,0.6472678482031187,0.5475047917909031,0.5054164531653593,0.5667296977197936
MOU_L07_7L8Q_A_template,1.5405,MOU,True,0.694300518134715,0.7074468085106383,0.675531914893617,0.21499131567520655,0.04560423300269267,0.5214617652643991,0.48767189664961585,0.6110075547536719,0.5400470722225622
MOU_L07_7L8Q_A_s1,0.8153,MOU,False,0.7098445595854922,0.7287234042553191,0.723404255319149,0.14513677811550116,0.12146455879363666,0.6167863935368253,0.5394661100638375,0.5557908903715042,0.5706811313240556
MOU_L07_7L8Q_A_s2,0.7809,MOU,False,0.7253886010362695,0.7446808510638298,0.7446808510638298,0.13031914893617025,0.13450960328674522,0.6434437016952391,0.5573952030397344,0.5573952030397344,0.5860780359249027
MOU_L07_7U4I_B_template,1.5094,MOU,True,0.7046632124352331,0.7127659574468085,0.675531914893617,0.2294832826747722,0.0057977524179171,0.5016579814071492,0.4832094481505377,0.6438420284144866,0.5429031526573912
MOU_L07_7U4I_B_s1,0.7783,MOU,False,0.6994818652849741,0.723404255319149,0.7287234042553191,0.11550151975683924,0.16854630554431838,0.6116774153551873,0.5190798608412055,0.5062991666498213,0.545685480948738
MOU_L07_7U4I_B_s2,0.8281,MOU,False,0.7202072538860104,0.7393617021276596,0.7393617021276596,0.13031914893617025,0.13261604110769304,0.63888777949369,0.5534313524304543,0.5534313524304544,0.5819168281181996
MOU_L07_7U4J_A_template,1.5088,MOU,True,0.7046632124352331,0.7127659574468085,0.675531914893617,0.2294832826747722,0.0057977524179171,0.5016579814071492,0.4832094481505377,0.6438420284144866,0.5429031526573912
MOU_L07_7U4J_A_s1,0.7752,MOU,False,0.694300518134715,0.7127659574468085,0.723404255319149,0.10100955275727298,0.1379992494904667,0.6371636474186485,0.5417492254930129,0.5123944708850066,0.5637691145988893
MOU_L07_7U4J_A_s2,0.7575,MOU,False,0.6994818652849741,0.7127659574468085,0.723404255319149,0.10100955275727294,0.10412666256946088,0.6516816417126964,0.5676960032658043,0.5328164851845846,0.5840647100543617
MOU_L07_8Q8N_A_template,1.4611,MOU,True,0.694300518134715,0.7127659574468085,0.6702127659574468,0.24321537125488485,0.06693218401465871,0.5002604875773795,0.46050887811775654,0.6010500908437023,0.5206064855129461
MOU_L07_8Q8N_A_s1,0.7545,MOU,False,0.7305699481865285,0.7446808510638298,0.7340425531914894,0.160497177594442,0.08404456380803313,0.6209993683140936,0.5635101229605723,0.6033071996095486,0.5959388969614049
MOU_L07_8Q8N_A_s2,0.7885,MOU,False,0.7202072538860104,0.7446808510638298,0.7340425531914894,0.16049717759444201,0.15455998639451352,0.6027464007521578,0.5218622400591517,0.5498767763360032,0.558161805715771
MOU_L07_8XYU_A_template,1.4804,MOU,True,0.6994818652849741,0.7127659574468085,0.6702127659574468,0.24321537125488482,0.03305959709365285,0.495800193202955,0.4673140196368859,0.632843054533462,0.531985755791101
MOU_L07_8XYU_A_s1,0.7598,MOU,False,0.7098445595854922,0.7287234042553191,0.7127659574468085,0.17444637429439844,0.10681714835205784,0.5886713795901355,0.5241715998474212,0.5755108997180263,0.5627846263851943
MOU_L07_8XYU_A_s2,0.7551,MOU,False,0.6994818652849741,0.7180851063829787,0.7340425531914894,0.08586626139817645,0.14739277078551555,0.6472678482031187,0.5475047917909031,0.5054164531653593,0.5667296977197936
MOU_L08_1GP1_A_template,1.3948,MOU,True,0.5595854922279793,0.6063829787234043,0.574468085106383,0.20261615284411646,0.22128420176990288,0.3712888922245413,0.30634964166518097,0.34570343034822476,0.3411139880793157
MOU_L08_1GP1_A_s1,0.8071,MOU,False,0.616580310880829,0.6648936170212766,0.6436170212765957,0.183727746417716,0.2651880575561597,0.41123097807352393,0.34227838075035644,0.3675012144210962,0.37367019108165883
MOU_L08_1GP1_A_s2,0.8055,MOU,False,0.6424870466321243,0.6914893617021277,0.6861702127659575,0.14437689969604875,0.3010621617136721,0.42774258890525857,0.3575984897371215,0.36343946133124294,0.38292684665787435
MOU_L08_2F8A_A_template,1.3829,MOU,True,0.5699481865284974,0.6329787234042553,0.574468085106383,0.2658488927485887,0.28938654955956067,0.2895929121242501,0.2400153550839516,0.28503462925693834,0.2715476321550467
MOU_L08_2F8A_A_s1,0.7952,MOU,False,0.6373056994818653,0.6861702127659575,0.6702127659574468,0.17184107685627448,0.28406812790877123,0.42387409288736794,0.35417012693958594,0.3725894339524273,0.38354455125979375
MOU_L08_2F8A_A_s2,0.7831,MOU,False,0.6476683937823834,0.7021276595744681,0.675531914893617,0.2006079027355625,0.31114531051580885,0.39558500904417365,0.33191834729837205,0.3586485726424712,0.36205064299500567
MOU_L08_2V1M_A_template,1.5168,MOU,True,0.6580310880829016,0.6808510638297872,0.6648936170212766,0.171515414676509,0.12420468825420782,0.5384857668804633,0.46908623658980436,0.5120221255865988,0.5065313763522888
MOU_L08_2V1M_A_s1,0.829,MOU,False,0.7098445595854922,0.7393617021276596,0.7393617021276596,0.13031914893617022,0.20212410051436625,0.5871220889935066,0.49886797541490446,0.49886797541490446,0.5282860132744385
MOU_L08_2V1M_A_s2,0.7784,MOU,False,0.6839378238341969,0.723404255319149,0.6861702127659575,0.23100303951367793,0.21168689684899994,0.4774651214754556,0.4100773548427983,0.47241897689691315,0.4533204844050556
MOU_L08_5H5Q_A_template,1.4651,MOU,True,0.694300518134715,0.7127659574468085,0.675531914893617,0.2294832826747722,0.07379476705487975,0.5150628433591772,0.47170943985835295,0.595430088343627,0.5274007905203857
MOU_L08_5H5Q_A_s1,0.7403,MOU,False,0.694300518134715,0.6914893617021277,0.7074468085106383,0.08749457229700393,0.00461436241628313,0.5867260571466989,0.6038731958310714,0.5342416063756671,0.5749469531178124
